time,mae_abs,rmse_abs,ssim
2024-01-02 09:00:00,0.543278157711029,0.601452112197876,0.9943315100669861
2024-01-02 12:00:00,0.39343202114105225,0.45946553349494934,0.9852477550506592
2024-01-02 15:00:00,0.18357108533382416,0.25225356221199036,0.9944730114936828
2024-01-02 18:00:00,0.2993883192539215,0.3913775086402893,0.9744363307952881
2024-01-02 21:00:00,0.4513525664806366,0.5547356009483337,0.9680906677246094
2024-01-03 00:00:00,0.33831000328063965,0.39609193801879883,0.9838646483421326
2024-01-03 03:00:00,0.3894127607345581,0.47547391057014465,0.9821101355552674
2024-01-03 06:00:00,0.25348928570747375,0.3323831260204315,0.9938536238670349
2024-01-03 09:00:00,0.26486629247665405,0.32551196217536926,0.9967858242988586
2024-01-03 12:00:00,0.4290124773979187,0.45916399359703064,0.9974095511436463
2024-01-03 15:00:00,0.32315245270729065,0.364982545375824,0.9954884290695191
2024-01-03 18:00:00,0.43046101927757263,0.5486837029457092,0.9588492035865783
2024-01-03 21:00:00,0.4664318859577179,0.5514675974845886,0.9489555358886719
2024-01-04 00:00:00,0.530399739742279,0.6326577663421631,0.9466648364067077
2024-01-04 03:00:00,0.544586181640625,0.6423342823982239,0.9697602701187134
2024-01-04 06:00:00,0.47180962562561035,0.5682164430618286,0.981602337360382
2024-01-04 09:00:00,0.5868194699287415,0.6120368242263794,0.9971354103088379
2024-01-04 12:00:00,0.8660818934440613,0.8789873123168945,0.996958179473877
2024-01-04 15:00:00,0.595227837562561,0.6700529456138611,0.9851966953277588
2024-01-04 18:00:00,0.5114957690238953,0.7042078971862793,0.955407772064209
2024-01-04 21:00:00,0.933951199054718,1.1081465482711792,0.8959271001815796
2024-01-05 00:00:00,1.182176947593689,1.4713155031204224,0.8359542489051819
2024-01-05 03:00:00,0.6379022598266602,0.7419516444206238,0.9749912762641907
2024-01-05 06:00:00,0.8224859237670898,0.93158358335495,0.977210500240326
2024-01-05 09:00:00,0.5787253975868225,0.5997549295425415,0.996577525138855
2024-01-05 12:00:00,0.31408026814460754,0.35230645537376404,0.9957053279876709
2024-01-05 15:00:00,0.8884676098823547,0.9934576749801636,0.9731716322898865
2024-01-05 18:00:00,0.608690619468689,0.6885852217674255,0.9474018907546997
2024-01-05 21:00:00,0.8663333058357239,1.020121693611145,0.9234938716888428
2024-01-06 00:00:00,0.8440415859222412,1.0464696884155273,0.9153511834144592
2024-01-06 03:00:00,0.2941604554653168,0.36450454592704773,0.9884084248542786
2024-01-06 06:00:00,0.6609041094779968,0.725770890712738,0.9724684762954712
2024-01-06 09:00:00,0.7518951296806335,0.8342530727386475,0.9879984498023987
2024-01-06 12:00:00,1.0984708070755005,1.162535309791565,0.9854851365089417
2024-01-06 15:00:00,1.2782456874847412,1.333829402923584,0.9774571633338929
2024-01-06 18:00:00,0.7672122120857239,0.8506901264190674,0.9816938591003418
2024-01-06 21:00:00,0.37494832277297974,0.48838111758232117,0.977144250869751
2024-01-07 00:00:00,0.9052915573120117,1.0184880495071411,0.9695451879501342
2024-01-07 03:00:00,0.3201254606246948,0.3968971371650696,0.9862225842475891
2024-01-07 06:00:00,0.7289969325065613,0.7604078650474548,0.9961111164093017
2024-01-07 09:00:00,0.5701094269752502,0.672872006893158,0.9877353382110595
2024-01-07 12:00:00,0.5199180245399475,0.6003016233444214,0.989281747341156
2024-01-07 15:00:00,0.2400388866662979,0.3021290898323059,0.9958006834983826
2024-01-07 18:00:00,1.8731263875961304,1.8939025402069092,0.978420398235321
2024-01-07 21:00:00,1.3025144338607788,1.3683462142944336,0.9756682801246643
2024-01-08 00:00:00,1.571465253829956,1.6443978548049927,0.9692843961715698
2024-01-08 03:00:00,0.21330517530441284,0.2594534456729889,0.9940361642837524
2024-01-08 06:00:00,0.36460772156715393,0.4597153961658478,0.9911903619766236
2024-01-08 09:00:00,0.794446587562561,0.8492814898490906,0.9933544230461121
2024-01-08 12:00:00,1.2591217756271362,1.3165022134780884,0.9858501720428466
2024-01-08 15:00:00,1.1663782596588135,1.2418811321258545,0.9830495619773865
2024-01-08 18:00:00,0.8046630024909973,0.9212632775306702,0.9845947003364564
2024-01-08 21:00:00,0.6265074610710144,0.7930718064308167,0.9782376933097839
2024-01-09 00:00:00,1.1219944953918457,1.2601425647735596,0.9580021858215332
2024-01-09 03:00:00,0.44671630859375,0.5296964645385742,0.9912112998962402
2024-01-09 06:00:00,1.3239606618881226,1.436729073524475,0.9772334599494934
2024-01-09 09:00:00,1.8981891870498657,1.9896730184555054,0.9816139817237854
2024-01-09 12:00:00,1.8356014490127563,1.8999909162521362,0.9841027426719665
2024-01-09 15:00:00,0.36642274260520935,0.4319066107273102,0.9924584674835205
2024-01-09 18:00:00,1.2708749771118164,1.394235610961914,0.9698940706253052
2024-01-09 21:00:00,1.062416911125183,1.2022287845611572,0.9374620079994201
2024-01-10 00:00:00,1.6058259010314941,1.7564153671264648,0.9433835673332215
2024-01-10 03:00:00,0.43254467844963074,0.5928086042404175,0.984917631149292
2024-01-10 06:00:00,0.5933690071105957,0.8938289284706116,0.9746935248374939
2024-01-10 09:00:00,0.8174018263816833,0.8685516715049744,0.9940160036087036
2024-01-10 12:00:00,0.8862597942352295,1.0124839544296265,0.9676698088645935
