time,mae_abs,rmse_abs,ssim
2024-01-02 09:00:00,0.34418541193008423,0.4067721962928772,0.9901052713394165
2024-01-02 12:00:00,0.5510408282279968,0.6433077454566956,0.9905520582199097
2024-01-02 15:00:00,0.3771081268787384,0.4417966306209564,0.9877094411849976
2024-01-02 18:00:00,0.23871634900569916,0.3289682865142822,0.9817371654510498
2024-01-02 21:00:00,0.39424481987953186,0.4996870458126068,0.9641740489006042
2024-01-03 00:00:00,0.29622477293014526,0.36419737339019775,0.9843430995941163
2024-01-03 03:00:00,0.24680200219154358,0.3034181296825409,0.9924552297592163
2024-01-03 06:00:00,0.5772303342819214,0.6346232891082764,0.9943676447868347
2024-01-03 09:00:00,0.5739386677742004,0.6429609656333923,0.9932627534866333
2024-01-03 12:00:00,0.7667786478996277,0.7997021079063416,0.9944916367530823
2024-01-03 15:00:00,0.5671335458755493,0.6337139010429382,0.9898542904853821
2024-01-03 18:00:00,0.520743191242218,0.592551052570343,0.955026559829712
2024-01-03 21:00:00,0.521876871585846,0.6272232532501221,0.9417628931999207
2024-01-04 00:00:00,0.6213551163673401,0.739568829536438,0.9558616733551025
2024-01-04 03:00:00,0.5382373332977295,0.6266199946403503,0.9735290575027465
2024-01-04 06:00:00,0.941375732421875,1.0330628156661987,0.978906717300415
2024-01-04 09:00:00,1.0197288990020752,1.0650490522384644,0.9912858891487122
2024-01-04 12:00:00,1.2010633945465088,1.2209999561309814,0.9939713025093079
2024-01-04 15:00:00,1.0530909299850464,1.1045924425125122,0.9829559326171875
2024-01-04 18:00:00,0.6743499636650085,0.7933803796768188,0.9604576063156128
2024-01-04 21:00:00,1.1473325490951538,1.3403929471969604,0.9340527009963989
2024-01-05 00:00:00,1.5241303443908691,1.7496981620788574,0.8946285367012023
2024-01-05 03:00:00,1.0418716669082642,1.1485627889633179,0.965287492275238
2024-01-05 06:00:00,0.3670729696750641,0.44998446106910706,0.9900545048713684
2024-01-05 09:00:00,0.2473963350057602,0.30010032653808594,0.9972019743919373
2024-01-05 12:00:00,0.32072797417640686,0.37273943424224854,0.9887033534049988
