time,mae_abs,rmse_abs,ssim
2024-01-04 18:00:00,1.3827459,1.4788156,0.9731006461971136
2024-01-04 19:00:00,1.3488317,1.497383,0.9684718944625856
2024-01-04 20:00:00,1.0675069,1.1732756,0.9726480722518925
2024-01-04 21:00:00,0.9071088,0.98350906,0.9729288702213135
2024-01-04 22:00:00,0.92012066,1.0026156,0.9681862823488927
2024-01-04 23:00:00,0.9650922,1.033145,0.9641929205211363
2024-01-05 00:00:00,1.0262604,1.0925671,0.9595515421181654
2024-01-05 01:00:00,0.922451,1.0012405,0.9591912416583379
2024-01-05 02:00:00,0.989311,1.0639614,0.9523899787766505
2024-01-05 03:00:00,3.1970375,3.44479,0.8348796805207747
2024-01-05 04:00:00,4.6140165,4.981367,0.8590561392612103
2024-01-05 05:00:00,2.9540699,3.140566,0.9523679728061399
2024-01-05 06:00:00,2.5597553,2.7102861,0.967735246971454
2024-01-05 07:00:00,1.9277581,2.028091,0.9784969428281232
2024-01-05 08:00:00,1.5336653,1.6127504,0.98178085435692
2024-01-05 09:00:00,1.261775,1.3238974,0.9849805951610116
2024-01-05 10:00:00,1.2616358,1.322642,0.9861776991410646
2024-01-05 11:00:00,1.2067939,1.2701931,0.9872942850158006
2024-01-05 12:00:00,1.1335069,1.1991323,0.989003600300427
2024-01-05 13:00:00,0.87192315,0.9302243,0.9894318812366146
2024-01-05 14:00:00,1.0839987,1.1515043,0.9862253526883358
2024-01-05 15:00:00,1.2196584,1.2970374,0.98471120980169
2024-01-05 16:00:00,1.0813773,1.1549046,0.9836569270665432
2024-01-05 17:00:00,1.1959841,1.328239,0.9792448236839748
2024-01-05 18:00:00,1.230018,1.3288358,0.9782471651657093
2024-01-05 19:00:00,1.16622,1.2715628,0.9768223735847895
2024-01-05 20:00:00,1.1659224,1.2803241,0.974796147030463
2024-01-05 21:00:00,1.1198001,1.2103957,0.9736599060036188
2024-01-05 22:00:00,1.173858,1.2515063,0.9696970521116907
2024-01-05 23:00:00,1.0898284,1.1699134,0.9673923013657996
2024-01-06 00:00:00,1.1460699,1.2352221,0.9635342888295144
2024-01-06 01:00:00,1.0770847,1.1608777,0.9639386892094224
2024-01-06 02:00:00,1.038738,1.1087515,0.9641796292666734
2024-01-06 03:00:00,2.9888105,3.1756394,0.8965260795116996
