date,mae,rmse,ssim
2024-03-17,0.48765005730092525,0.5803061984479427,0.8161379815265379
2024-03-18,0.8836353905498981,0.9698725342750549,0.7690424030456824
2024-03-19,0.6150693576782942,0.7076307144016027,0.7921702542989311
2024-03-20,1.1625869274139404,1.3179507330060005,0.7399487397482657
2024-03-21,0.8197835851460695,0.9937219768762589,0.676246688566166
2024-03-22,1.232318688184023,1.3981295228004456,0.7004022140907091
2024-03-23,0.45199229940772057,0.5383121259510517,0.8596371865638633
2024-03-24,0.4442816721275449,0.5266415569931269,0.8908842635888847
2024-03-25,0.4293746203184128,0.5406763441860676,0.8981270461354431
2024-03-26,0.5485200453549623,0.6211071517318487,0.870540642822039
2024-03-27,0.7511992156505585,0.8241152837872505,0.8285203504971155
2024-03-28,0.7006840948015451,0.7727099768817425,0.8421459156406994
2024-03-29,0.5569841004908085,0.6828491277992725,0.8353436601789861
2024-03-30,0.6151338387280703,0.7115340232849121,0.8736383416587574
2024-03-31,0.6515579633414745,0.7694310285151005,0.7953706663597294
2024-04-01,0.6636258438229561,0.7540519759058952,0.8285246808765243
2024-04-02,0.8530792333185673,0.9407890252768993,0.8314748063016736
2024-04-03,0.7493432722985744,0.829203087836504,0.8477856116236996
2024-04-04,0.49113883823156357,0.5827133655548096,0.847509470993498
2024-04-05,0.7838916592299938,0.8857933431863785,0.834791480442053
2024-04-06,0.6789554208517075,0.7893322482705116,0.8372666764606779
2024-04-07,1.0985609367489815,1.2176721766591072,0.7686044253095062
2024-04-08,0.8618847243487835,0.9759238064289093,0.8031835467534104
2024-04-09,0.5266578663140535,0.6313295848667622,0.8532978917115437
2024-04-10,0.854373961687088,0.9390428513288498,0.8221493829027406
2024-04-11,0.41369081661105156,0.49869096651673317,0.8340668274670713
2024-04-12,1.0245100557804108,1.102665826678276,0.7954629919728079
2024-04-13,0.9778047353029251,1.0565416291356087,0.8360303160350362
2024-04-14,1.054942473769188,1.1695809327065945,0.7887504976867705
2024-04-15,2.6436705142259598,2.758630469441414,0.630633231704306
2024-04-16,1.8476890996098518,1.9991058856248856,0.6453945825307024
2024-04-17,1.055954284965992,1.2162028029561043,0.6721302164644702
2024-04-18,1.204621635377407,1.3663581758737564,0.7548668518221013
2024-04-19,0.6489746123552322,0.7947985902428627,0.8398846720131043
2024-04-20,0.8332405015826225,0.9412400797009468,0.8513512303029778
2024-04-21,0.6104114167392254,0.726914968341589,0.8762842682080424
2024-04-22,0.6834933646023273,0.8082672469317913,0.8275524548962641
2024-04-23,0.48938816972076893,0.5803193114697933,0.8293839337968
2024-04-24,0.5086482986807823,0.5845416747033596,0.8239294529231846
2024-04-25,0.6217360869050026,0.7126173637807369,0.7844065946933612
2024-04-26,0.7082521840929985,0.8406991809606552,0.8284241155859837
2024-04-27,1.4555681198835373,1.5749797001481056,0.7087824485191512
2024-04-28,1.8380846306681633,1.9626599550247192,0.6719236143209442
2024-04-29,1.2200738042593002,1.3729612901806831,0.6399071586102709
2024-04-30,1.0980197079479694,1.2176407501101494,0.7791648567967986
2024-05-01,1.5847459584474564,1.646469108760357,0.7755943899159605
2024-05-02,0.8615724816918373,0.9511906690895557,0.8412285013325403
2024-05-03,0.41696340404450893,0.5112615823745728,0.9018025099905981
2024-05-04,0.6065116710960865,0.7040042206645012,0.8781460021359382
2024-05-05,0.5168359540402889,0.5874581634998322,0.9002083366138749
2024-05-06,0.7860758230090141,0.8642420470714569,0.8950110648519244
2024-05-07,0.8692568689584732,0.9580167531967163,0.8951761979536903
2024-05-08,0.3712374269962311,0.43846993148326874,0.9584439890947907
2024-05-09,0.5264053624123335,0.6083245314657688,0.9398633795024538
2024-05-10,0.6136134713888168,0.6846227422356606,0.9181436006811747
2024-05-11,0.5868933014571667,0.7055607885122299,0.8892921009349478
2024-05-12,0.923210434615612,1.0592466220259666,0.866398924836934
2024-05-13,1.149860292673111,1.3349701464176178,0.7468590306381806
2024-05-14,1.2661355026066303,1.4145886190235615,0.7417736760633342
2024-05-15,0.5812705866992474,0.7152726836502552,0.8428791853665163
2024-05-16,1.0600258447229862,1.2222846746444702,0.794025273123079
2024-05-17,0.4990209545940161,0.5924420058727264,0.8714808520614736
2024-05-18,0.564349789172411,0.6456191875040531,0.9338581756177269
2024-05-19,0.6921396777033806,0.7717401199042797,0.86196865524156
2024-05-20,0.8989150449633598,1.0171241760253906,0.8377234414269483
2024-05-21,1.1522385627031326,1.2477244697511196,0.8672644902217923
2024-05-22,0.9267732873558998,1.042408362030983,0.82526455029887
2024-05-23,1.3564606234431267,1.5027687959372997,0.7222414969756097
2024-05-24,0.6915155164897442,0.8030948527157307,0.9114647245696336
2024-05-25,0.7405470684170723,0.8149793818593025,0.9276859873328941
2024-05-26,0.4698520042002201,0.5201629716902971,0.9600441185673847
2024-05-27,0.8321975395083427,0.9112488105893135,0.9104635753181997
2024-05-28,1.0213683508336544,1.0911392271518707,0.849814090755731
2024-05-29,0.4008239544928074,0.4857378117740154,0.9606732066411581
2024-05-30,0.4895419515669346,0.5541188232600689,0.9532864915083974
2024-05-31,0.47219379618763924,0.5315446276217699,0.9526849677420868
2024-06-01,0.3383755460381508,0.38953189738094807,0.9709781528706425
2024-06-02,0.462784755975008,0.5334497131407261,0.9515270799770577
2024-06-03,0.894994679838419,1.005108792334795,0.895252898310503
2024-06-04,0.7366754598915577,0.8127007000148296,0.8594210572342147
2024-06-05,0.4902871008962393,0.6037886217236519,0.9143641488228953
2024-06-06,0.9449192117899656,1.0216634795069695,0.8304076781767957
2024-06-07,0.6766364127397537,0.7951894402503967,0.897604838187707
2024-06-08,1.2437944933772087,1.3301859200000763,0.825651112301937
2024-06-09,0.9849304668605328,1.1454719975590706,0.8810852982844148
2024-06-10,1.1645381897687912,1.248810388147831,0.8869410229001393
2024-06-11,0.9522808622568846,1.0200426802039146,0.8710811869881032
2024-06-12,0.43323906511068344,0.5010922681540251,0.9435132588665727
2024-06-13,0.3465994615107775,0.39073929749429226,0.9655044147240479
2024-06-14,0.5604326240718365,0.6354363225400448,0.9016452950873588
2024-06-15,0.40424422174692154,0.4583539217710495,0.9435605035904747
2024-06-16,0.7637510783970356,0.8226357437670231,0.8732181382130124
2024-06-17,0.4533471558243036,0.5202441457659006,0.9440684976214415
2024-06-18,0.25736293382942677,0.31082153134047985,0.9544265061093159
2024-06-19,0.6867539575323462,0.7377606751397252,0.9454919912517901
2024-06-20,0.9633366521447897,1.0150740966200829,0.8542379345635686
2024-06-21,0.4487130530178547,0.5240505822002888,0.9269201966919666
2024-06-22,0.7749834656715393,0.8332806564867496,0.8718783064752
2024-06-23,0.7979371417313814,0.869396947324276,0.9143433608036231
2024-06-24,0.7856206465512514,0.8195351175963879,0.888861367569752
2024-06-25,1.2968985922634602,1.37318542227149,0.7586756228813523
2024-06-26,0.6210685595870018,0.6923686303198338,0.9086365530527573
2024-06-27,0.7170534040778875,0.7697201259434223,0.9385119609834063
2024-06-28,0.38028449192643166,0.4412756934762001,0.9344158514858809
2024-06-29,0.5783915063366294,0.611219260841608,0.919338777488164
2024-06-30,0.35263299755752087,0.43202350102365017,0.9396767707451856
2024-07-01,0.3993351608514786,0.5007560960948467,0.9249907052555993
2024-07-02,0.9093020707368851,0.9976028650999069,0.8846882664240701
2024-07-03,0.8618527576327324,0.9222849160432816,0.8857543641640234
2024-07-04,0.6347764227539301,0.6938185766339302,0.9541850401207368
2024-07-05,0.24659918062388897,0.2900827620178461,0.9771634258462825
2024-07-06,0.3799121230840683,0.45397838950157166,0.9524348563517675
2024-07-07,0.5768268294632435,0.655989445745945,0.9453284762452159
2024-07-08,0.6015114802867174,0.6555053237825632,0.9476770382263597
2024-07-09,0.29996649362146854,0.352963263168931,0.9726883998536239
2024-07-10,0.5298171434551477,0.5735946074128151,0.9305925842626876
2024-07-11,0.627429086714983,0.6705859731882811,0.9468312048271992
2024-07-12,0.5926312431693077,0.6388413868844509,0.9414262599381698
2024-07-13,0.38817958533763885,0.43225700221955776,0.9678031356666199
2024-07-14,0.3753247335553169,0.43004303984344006,0.9692341080248636
2024-07-15,0.2572736833244562,0.3106262404471636,0.9810627504672156
2024-07-16,0.5998974088579416,0.6769262012094259,0.9067593706756347
2024-07-17,0.5744051793590188,0.6112669501453638,0.9583435612740954
2024-07-18,0.34344142116606236,0.37907295674085617,0.9748005818420905
2024-07-19,0.3098563002422452,0.35487566515803337,0.982862724519535
2024-07-20,0.34019579738378525,0.39158245734870434,0.9710780800228662
2024-07-21,0.29654598981142044,0.3423263691365719,0.9803385881490461
2024-07-22,0.5849316343665123,0.6218707785010338,0.9647163278162367
2024-07-23,0.31103466264903545,0.33713378477841616,0.9834905856375822
2024-07-24,0.28177488036453724,0.3156595230102539,0.9840276527882015
2024-07-25,0.46767742931842804,0.53670784085989,0.9702291583150187
2024-07-26,0.9704864397644997,1.0133685320615768,0.9281116640139809
2024-07-27,0.2499291431158781,0.3007222358137369,0.983524569112421
2024-07-28,0.4067479074001312,0.45327364280819893,0.9754458767636602
2024-07-29,0.23994087055325508,0.2956641186028719,0.9794761366404786
2024-07-30,0.35697320848703384,0.4066698029637337,0.9632713701348365
2024-07-31,0.4218657501041889,0.487634614109993,0.9699833240818723
2024-08-01,0.301324600353837,0.3436854314059019,0.9718958614638431
2024-08-02,0.5747646437957883,0.6132772285491228,0.9595225478781486
2024-08-03,0.3441676553338766,0.38567597046494484,0.9768666818716052
2024-08-04,0.2546983491629362,0.30196365900337696,0.9818416740642009
2024-08-05,0.5816868711262941,0.6198484227061272,0.9338489670375696
2024-08-06,0.3298859968781471,0.3778023514896631,0.9543783890473129
2024-08-07,0.34393567591905594,0.41325704008340836,0.9624178707254345
2024-08-08,0.2727419752627611,0.3191733956336975,0.9784059353567206
2024-08-09,0.4569122055545449,0.5229537673294544,0.9641418526652668
2024-08-10,0.2988674398511648,0.3692266084253788,0.9631729289056389
2024-08-11,0.46447507850825787,0.5324388816952705,0.9458584538266374
2024-08-12,0.3758118897676468,0.44220477156341076,0.9591588693958986
2024-08-13,0.6381836272776127,0.7074217647314072,0.9057624393901332
2024-08-14,0.37147892266511917,0.41793518513441086,0.9635757426008029
2024-08-15,0.2859416976571083,0.3379236850887537,0.9544830457766287
2024-08-16,0.37485541962087154,0.4201090969145298,0.9540957588553887
2024-08-17,0.42438980005681515,0.5010145697742701,0.9430192042560775
2024-08-18,0.3290646215900779,0.3970395028591156,0.9375648286357212
2024-08-19,0.6859257090836763,0.7705391813069582,0.903376423297056
2024-08-20,0.4296711031347513,0.5017115548253059,0.9262549652069417
2024-08-21,0.722495798021555,0.8364015854895115,0.8545442140629619
2024-08-22,0.631477814167738,0.7185904867947102,0.8971757301370465
2024-08-23,0.526439169421792,0.59300422295928,0.9515753777708225
2024-08-24,1.1232562717050314,1.1637496780604124,0.9265809121946355
2024-08-25,0.5943771600723267,0.6494176760315895,0.9611369602083142
2024-08-26,0.5152678061276674,0.5816196128726006,0.9462400904905482
2024-08-27,0.33943316247314215,0.4071476571261883,0.9524216378031509
2024-08-28,0.7284504398703575,0.8264005780220032,0.9123882783987027
2024-08-29,0.30324712954461575,0.369093457236886,0.9570882023905413
2024-08-30,0.42006811313331127,0.46760721504688263,0.9493870663255858
2024-08-31,0.38415817730128765,0.42987181432545185,0.9573941911762306
2024-09-01,0.8091968931257725,0.8920978624373674,0.9367606477804143
2024-09-02,0.9752478320151567,1.0155987404286861,0.9350481830405057
2024-09-03,0.38050059974193573,0.4294726476073265,0.9700034477862362
2024-09-04,0.2652141069993377,0.3186988905072212,0.9648258452834598
2024-09-05,0.2933556605130434,0.3351816404610872,0.9753652919373297
2024-09-06,0.2672861646860838,0.3285233546048403,0.9593867730877006
2024-09-07,0.2911988068372011,0.33842379972338676,0.9591749576325737
2024-09-08,0.2935703033581376,0.3341031838208437,0.9744131664694985
2024-09-09,0.30122462194412947,0.35741508565843105,0.9720711487747979
2024-09-10,0.22765524219721556,0.27083211578428745,0.9759063866293582
2024-09-11,0.3534630136564374,0.3975378777831793,0.970252025079712
2024-09-12,0.4971180986613035,0.5604208596050739,0.933454805863081
2024-09-13,0.4295661076903343,0.4812672287225723,0.9670609433625067
2024-09-14,0.4921746216714382,0.5608982555568218,0.9474301870953639
2024-09-15,0.5762299709022045,0.6187783256173134,0.9551550086296273
2024-09-16,0.48585355281829834,0.5579445920884609,0.9257928304881075
2024-09-17,0.5476230550557375,0.6137723997235298,0.9138473590361911
2024-09-18,0.473662793636322,0.538350896909833,0.9565082345176958
2024-09-19,0.6259086076170206,0.7167823035269976,0.903764977977138
2024-09-20,0.488343870267272,0.5662936381995678,0.9185790347841315
2024-09-21,0.5381467752158642,0.6054373160004616,0.9437500358443515
2024-09-22,0.41214668937027454,0.48396212607622147,0.9392664578639918
2024-09-23,0.46558826230466366,0.5339138582348824,0.9358354385200381
2024-09-24,0.7875279206782579,0.8371249083429575,0.9288739941186919
2024-09-25,0.3754433337599039,0.417239673435688,0.964962559745624
2024-09-26,1.2105452939867973,1.273752860724926,0.9104031510965136
2024-09-27,0.5678304880857468,0.6599281169474125,0.9063546062048531
2024-09-28,0.7643563263118267,0.8145397752523422,0.8904591209582412
2024-09-29,0.6376314051449299,0.6777786538004875,0.9031735138262355
2024-09-30,1.075566679239273,1.1583904214203358,0.7582678244312224
2024-10-01,0.5473163425922394,0.6309676133096218,0.8902889369226787
2024-10-02,0.9726933315396309,1.0729140900075436,0.8658053218901035
2024-10-03,0.41917951963841915,0.47928675450384617,0.9473985041928823
2024-10-04,0.4107429161667824,0.46164916455745697,0.951510292423571
2024-10-05,0.44604080356657505,0.5214056447148323,0.9078848239744849
2024-10-06,0.6700693648308516,0.754356425255537,0.8921661987556642
2024-10-07,1.0888846851885319,1.1761513836681843,0.7821973365197146
2024-10-08,0.6437884345650673,0.7621098235249519,0.9109130374273703
2024-10-09,1.697455171495676,1.7904872596263885,0.8283740743488324
2024-10-10,0.7053467743098736,0.8152145780622959,0.7825415247096987
2024-10-11,0.4266906641423702,0.5053197890520096,0.9230189612507097
2024-10-12,0.4654353614896536,0.5349912494421005,0.8981287804840452
2024-10-13,0.4103685114532709,0.4782167375087738,0.9179259218078379
2024-10-14,0.5611882396042347,0.6350238248705864,0.9142232242221733
2024-10-15,0.47551979683339596,0.5585995763540268,0.9046117875251432
2024-10-16,0.7736936174333096,0.8946994766592979,0.80958456362372
2024-10-17,0.8858784660696983,1.043972834944725,0.7646057204885618
2024-10-18,0.953421488404274,1.0758118405938148,0.8032686608951313
2024-10-19,0.5403423495590687,0.6395404264330864,0.8962428999417242
2024-10-20,0.3776985350996256,0.4465760327875614,0.9301780593895328
2024-10-21,0.3771408684551716,0.4513414390385151,0.9221713855775467
2024-10-22,0.6624518297612667,0.7685891278088093,0.8739994631221317
2024-10-23,0.410087738186121,0.4800225757062435,0.9239181515799477
2024-10-24,0.6279965750873089,0.7286806181073189,0.8639730557448986
2024-10-25,0.6289883144199848,0.7232705354690552,0.9107171047055305
2024-10-26,0.5620562508702278,0.6759193763136864,0.9140224483236189
2024-10-27,0.6116223484277725,0.7511429190635681,0.8449258179033287
2024-10-28,0.6908790804445744,0.8019030801951885,0.8828179404227947
2024-10-29,0.6101778261363506,0.7291921228170395,0.8981608325759094
2024-10-30,0.8293588384985924,0.9482311829924583,0.8740924102695817
2024-10-31,0.5642100423574448,0.6660270504653454,0.8773311965593702
2024-11-01,0.5149076543748379,0.605121161788702,0.9199086813062558
2024-11-02,0.571761965751648,0.6809666436165571,0.925622072008749
2024-11-03,0.5304076410830021,0.6461153924465179,0.8900574163108776
2024-11-04,0.5110381189733744,0.6118963602930307,0.9288193585579919
2024-11-05,0.5517905130982399,0.6795101389288902,0.887898341685974
2024-11-06,0.5276735108345747,0.6169909257441759,0.928381615741677
2024-11-07,0.5869654379785061,0.7028950937092304,0.9124078942820348
2024-11-08,0.585398081690073,0.7186978943645954,0.9033866044860057
2024-11-09,0.3367335218936205,0.42871567234396935,0.9502541271827705
2024-11-10,0.48764269053936005,0.5938034690916538,0.945945247869884
2024-11-11,0.560665424913168,0.7314180843532085,0.8915344022342979
2024-11-12,0.4177107848227024,0.5390695407986641,0.9251682725685537
2024-11-13,0.4633820727467537,0.5748717244714499,0.9344504882189107
2024-11-14,1.0856381058692932,1.242811180651188,0.8011264662303905
2024-11-15,1.1709869913756847,1.2430958040058613,0.8567726000885225
2024-11-16,0.7648536376655102,0.8543307669460773,0.8725624718580935
2024-11-17,0.8311434760689735,0.9405220448970795,0.8951664443191371
2024-11-18,1.0843087248504162,1.1817133761942387,0.9158521629106147
2024-11-19,0.7020769082009792,0.779124841094017,0.9367071236540203
2024-11-20,0.6424035541713238,0.8005804382264614,0.8924631572809927
2024-11-21,0.6671616192907095,0.8399819396436214,0.8537473751610116
2024-11-22,0.6273853275924921,0.7671583108603954,0.8811157404664781
2024-11-23,0.6272487808018923,0.7373288348317146,0.8901622725210367
2024-11-24,0.5141540747135878,0.622311893850565,0.8887910640369352
2024-11-25,0.5746990330517292,0.6615119129419327,0.9430361698584097
2024-11-26,0.6075651682913303,0.6721313148736954,0.9515676647434463
2024-11-27,0.42887059040367603,0.508612560108304,0.9557467977458394
2024-11-28,0.5287412125617266,0.6147254500538111,0.943728969297648
2024-11-29,0.815975047647953,0.9307853803038597,0.9084233640667543
2024-11-30,0.4966417457908392,0.6148436181247234,0.9029124611691044
2024-12-01,0.9810035526752472,1.0465194955468178,0.8584480784959078
2024-12-02,1.4480308797210455,1.5012361034750938,0.7955290851667842
2024-12-03,0.8452823497354984,0.9039683677256107,0.8908200377983156
2024-12-04,0.7309845704585314,0.8122361600399017,0.9070867918776656
2024-12-05,0.7077573016285896,0.7864345870912075,0.8571438857713053
2024-12-06,0.47661054134368896,0.5354771092534065,0.911257127136101
2024-12-07,1.1095947995781898,1.3064633160829544,0.7337476742311011
2024-12-08,1.3456914871931076,1.505195289850235,0.6988531585342463
2024-12-09,0.6610836368054152,0.7985378690063953,0.8067932784450498
2024-12-10,0.6110647208988667,0.7219666466116905,0.86019467313545
2024-12-11,0.4033629558980465,0.4853574000298977,0.9112785489954786
2024-12-12,0.6424574479460716,0.7349312268197536,0.9078313077525804
2024-12-13,0.5438939481973648,0.6546164117753506,0.9026870074794318
2024-12-14,0.5646623969078064,0.6657046675682068,0.9242686237963691
2024-12-15,0.6608111411333084,0.7779992967844009,0.9081772778689134
2024-12-16,0.9775190837681293,1.1172379776835442,0.8830145768333688
2024-12-17,0.8218229040503502,0.9534333944320679,0.8692915574250863
2024-12-18,0.7269982490688562,0.8565910086035728,0.8557975460177176
2024-12-19,0.7053400613367558,0.7947352379560471,0.8687232676174238
2024-12-20,0.690729271620512,0.8279752768576145,0.8374982503562003
2024-12-21,0.55259620398283,0.6554534062743187,0.8423738552334975
2024-12-22,1.2553266324102879,1.3704883866012096,0.6963921464980408
2024-12-23,0.7016868628561497,0.7976068705320358,0.8559846986558947
2024-12-24,1.0478320121765137,1.1262925751507282,0.819483847317694
2024-12-25,0.6499204784631729,0.7449799105525017,0.8864733499873141
2024-12-26,0.7195386923849583,0.7880186438560486,0.8739467625552283
2024-12-27,0.5171738117933273,0.5937649197876453,0.9182521826354628
2024-12-28,0.45686011761426926,0.5175806283950806,0.9344768528514317
2024-12-29,0.8205731436610222,0.891087107360363,0.8513348411720651
2024-12-30,0.6169593334197998,0.7006042301654816,0.8857439460551337
2024-12-31,0.34135093726217747,0.4152549225836992,0.9617396308311009
