timestamp,ssim,mae_abs,rmse_abs
2024-01-06 06:00:00,0.9943306011770743,0.1859198,0.2381553
2024-01-06 07:00:00,0.9957137959050205,0.17402662,0.2144248
2024-01-06 08:00:00,0.9954352786836775,0.25254416,0.3161042
2024-01-06 09:00:00,0.994415103267935,0.12581459,0.15781915
2024-01-06 10:00:00,0.9942488053031425,0.14803205,0.19101286
2024-01-06 11:00:00,0.994187283445444,0.15624353,0.21213974
2024-01-06 12:00:00,0.9932059480926021,0.22834608,0.3103794
2024-01-06 13:00:00,0.994494355046712,0.34665895,0.41044018
2024-01-06 14:00:00,0.9950988921374848,0.18131804,0.23451574
2024-01-06 15:00:00,0.9946150380800433,0.23474813,0.29279613
2024-01-06 16:00:00,0.9940757948374389,0.2746235,0.37707287
2024-01-06 17:00:00,0.9944510387770807,0.4025304,0.5329281
2024-01-06 18:00:00,0.9953776559008661,0.32482037,0.4282088
2024-01-06 19:00:00,0.993103766367849,0.33399191,0.40437856
2024-01-06 20:00:00,0.9930201975830817,0.5296647,0.6078186
2024-01-06 21:00:00,0.9931763779604318,0.48561367,0.5492882
2024-01-06 22:00:00,0.9919078320292408,0.45512593,0.5285731
2024-01-06 23:00:00,0.9895146532613975,0.6373363,0.7438672
2024-01-07 00:00:00,0.9892268895616275,0.5962377,0.71183074
2024-01-07 01:00:00,0.990055118025468,0.62028664,0.70049447
2024-01-07 02:00:00,0.9895959886843062,0.66107005,0.7373777
2024-01-07 03:00:00,0.9888159400342079,0.88584983,0.9681136
2024-01-07 04:00:00,0.9930777246829045,0.2858716,0.33900616
2024-01-07 05:00:00,0.9950128250158292,0.27137765,0.3571415
2024-01-07 06:00:00,0.9958756194427935,0.3095699,0.34614396
2024-01-07 07:00:00,0.996567294449329,0.23008436,0.27106693
2024-01-07 08:00:00,0.9954848296049217,0.46472982,0.5160187
2024-01-07 09:00:00,0.9950651988009593,0.20107949,0.2555765
2024-01-07 10:00:00,0.9953934768553926,0.16418093,0.21140783
2024-01-07 11:00:00,0.9941256367031969,0.31641728,0.36252642
2024-01-07 12:00:00,0.994045309799557,0.3385473,0.4062217
2024-01-07 13:00:00,0.9955737110355588,0.17868108,0.23354355
2024-01-07 14:00:00,0.9959363183716051,0.20340985,0.2655444
2024-01-07 15:00:00,0.9955929207720045,0.27520642,0.35924014
2024-01-07 16:00:00,0.9955424227898455,0.24566455,0.29826766
2024-01-07 17:00:00,0.995461620283181,0.27691054,0.36063784
2024-01-07 18:00:00,0.9958208278266782,0.26904732,0.3705934
2024-01-07 19:00:00,0.9932730756439793,0.95958865,1.062592
2024-01-07 20:00:00,0.9959201858334344,0.1441526,0.17554563
2024-01-07 21:00:00,0.992177654059936,0.785103,0.8818727
2024-01-07 22:00:00,0.9941341254084753,0.3463061,0.42505828
2024-01-07 23:00:00,0.9931195496273667,0.678377,0.8031603
2024-01-08 00:00:00,0.9941626388788745,0.47392514,0.5797336
2024-01-08 01:00:00,0.9931802313422707,0.63087744,0.73655784
2024-01-08 02:00:00,0.9932687776918092,0.55065244,0.65400696
2024-01-08 03:00:00,0.9920927715624094,0.83921283,0.92035425
2024-01-08 04:00:00,0.991914939213387,0.7685531,0.9068276
2024-01-08 05:00:00,0.9931136249954096,0.32084164,0.443834
2024-01-08 06:00:00,0.9946761711693183,0.13840733,0.17444062
2024-01-08 07:00:00,0.9957757899706215,0.18597928,0.22977743
2024-01-08 08:00:00,0.9953733514118009,0.17029095,0.21398963
2024-01-08 09:00:00,0.9950582032645253,0.26687977,0.3163385
2024-01-08 10:00:00,0.9948386682907486,0.22653598,0.28656733
2024-01-08 11:00:00,0.9937511249698179,0.15761603,0.19546367
2024-01-08 12:00:00,0.993703496062578,0.23183568,0.31289837
2024-01-08 13:00:00,0.9941253717871148,0.21266519,0.2861419
2024-01-08 14:00:00,0.9952323884198324,0.12649989,0.17420343
2024-01-08 15:00:00,0.9945905228968411,0.1702194,0.228367
2024-01-08 16:00:00,0.9942645877674968,0.21584079,0.27905977
2024-01-08 17:00:00,0.9948535236748629,0.20973347,0.2737033
2024-01-08 18:00:00,0.9955947929666396,0.2335307,0.31435367
2024-01-08 19:00:00,0.9959540017505415,0.28530213,0.347214
2024-01-08 20:00:00,0.9949644617112374,0.5065059,0.61276305
2024-01-08 21:00:00,0.9941246583988826,0.56232333,0.6854597
2024-01-08 22:00:00,0.9934631744492948,0.22117835,0.28554508
2024-01-08 23:00:00,0.99132419630475,0.9053307,1.0275881
2024-01-09 00:00:00,0.9943269593475764,0.31761524,0.41041934
2024-01-09 01:00:00,0.9936136991154334,0.6075384,0.73604214
2024-01-09 02:00:00,0.9947482218819931,0.35647824,0.4608898
2024-01-09 03:00:00,0.9950599801273481,0.4780459,0.5547533
2024-01-09 04:00:00,0.9941640705968904,0.53019196,0.63811946
2024-01-09 05:00:00,0.9942077355682424,0.23274899,0.3275278
2024-01-09 06:00:00,0.9943120333343912,0.16766897,0.2235396
2024-01-09 07:00:00,0.9937500933230842,0.5503451,0.67087424
2024-01-09 08:00:00,0.9948918954304258,0.24164028,0.29543132
2024-01-09 09:00:00,0.9951941603681032,0.33792892,0.54111713
2024-01-09 10:00:00,0.9948601602414332,0.32992646,0.4194493
2024-01-09 11:00:00,0.9939700351935045,0.39211595,0.48371035
2024-01-09 12:00:00,0.9941067783185984,0.29217246,0.35222888
2024-01-09 13:00:00,0.9948426010572351,0.2046406,0.2706742
2024-01-09 14:00:00,0.9952976909232415,0.22680779,0.28582883
2024-01-09 15:00:00,0.9957421225922927,0.21357878,0.26999402
2024-01-09 16:00:00,0.9961247880740174,0.2234984,0.28682712
2024-01-09 17:00:00,0.9961036893178313,0.28179243,0.38252753
2024-01-09 18:00:00,0.9961810495421276,0.2304282,0.3277789
2024-01-09 19:00:00,0.9937936595348926,0.6275735,0.85941875
2024-01-09 20:00:00,0.9942056733032196,0.29667786,0.3783309
2024-01-09 21:00:00,0.9942325860921627,0.32764444,0.4463292
2024-01-09 22:00:00,0.9941873886678849,0.27901065,0.37309048
2024-01-09 23:00:00,0.9937720985442097,0.34256163,0.46887386
2024-01-10 00:00:00,0.9941635043941537,0.24466892,0.34541896
2024-01-10 01:00:00,0.9937397385963476,0.4299734,0.5122888
2024-01-10 02:00:00,0.9941794183075443,0.36130816,0.43742847
2024-01-10 03:00:00,0.994284123695265,0.436881,0.5062725
2024-01-10 04:00:00,0.9934629620541306,0.44674712,0.52704805
2024-01-10 05:00:00,0.9933450863902873,0.47914985,0.5584682
2024-01-10 06:00:00,0.9930301315015779,0.2978832,0.4413215
2024-01-10 07:00:00,0.9914208037247111,1.1898413,1.2891077
2024-01-10 08:00:00,0.9927629930758234,0.83518237,0.9096227
2024-01-10 09:00:00,0.9947468822900519,0.18907015,0.25691843
2024-01-10 10:00:00,0.9941815958424115,0.44247526,0.7451817
2024-01-10 11:00:00,0.9918669448520647,0.48995492,0.5986119
2024-01-10 12:00:00,0.9911758724777859,0.26779896,0.34305942
2024-01-10 13:00:00,0.9923660394813003,0.25507194,0.34038308
2024-01-10 14:00:00,0.9927594888998938,0.19970556,0.26453352
2024-01-10 15:00:00,0.9927695151626958,0.27112857,0.36521056
2024-01-10 16:00:00,0.9923695631638167,0.28463396,0.3649912
2024-01-10 17:00:00,0.993008804209916,0.3327045,0.42008436
2024-01-10 18:00:00,0.9946364798890291,0.3244106,0.411414
2024-01-10 19:00:00,0.9957871968615648,0.3232716,0.37848577
2024-01-10 20:00:00,0.9950044524683694,0.3137238,0.39741376
2024-01-10 21:00:00,0.9948838210416436,0.41126838,0.48557281
2024-01-10 22:00:00,0.9951592885066278,0.3698073,0.4311911
2024-01-10 23:00:00,0.9944872864254817,0.49845326,0.58104336
2024-01-11 00:00:00,0.9937192824450559,0.5538464,0.6523568
2024-01-11 01:00:00,0.9932872098688325,0.50406903,0.60463625
2024-01-11 02:00:00,0.9928057262385979,0.51856226,0.61693525
2024-01-11 03:00:00,0.9880991240232925,1.1673434,1.2742045
2024-01-11 04:00:00,0.9911363247646224,0.6712556,0.7674765
2024-01-11 05:00:00,0.9943152490102445,0.34212506,0.41501772
2024-01-11 06:00:00,0.9950837242993108,0.18178302,0.22772461
2024-01-11 07:00:00,0.995596682110546,0.11197077,0.1392909
2024-01-11 08:00:00,0.9947198138397236,0.13287419,0.17199638
2024-01-11 09:00:00,0.9941762978594046,0.1393164,0.18529709
2024-01-11 10:00:00,0.9938953681537352,0.14340943,0.18387918
2024-01-11 11:00:00,0.9923047088440917,0.15717837,0.1924654
2024-01-11 12:00:00,0.9930170546784745,0.16563761,0.21441756
2024-01-11 13:00:00,0.9943485391450022,0.28345263,0.34037614
2024-01-11 14:00:00,0.9951333439319525,0.18263346,0.23154253
2024-01-11 15:00:00,0.9944963770556476,0.24440098,0.3037551
2024-01-11 16:00:00,0.9938590060971259,0.24713822,0.3229386
2024-01-11 17:00:00,0.994259237437906,0.23550123,0.3234444
2024-01-11 18:00:00,0.9948411096292216,0.30986774,0.431009
2024-01-11 19:00:00,0.9953606556036508,0.27205488,0.3661693
2024-01-11 20:00:00,0.9937192119652349,0.4626816,0.63123673
2024-01-11 21:00:00,0.9927630936138238,0.419361,0.5465108
2024-01-11 22:00:00,0.9919022826667426,0.42355692,0.5342371
2024-01-11 23:00:00,0.9919488361355693,0.36297005,0.44657806
2024-01-12 00:00:00,0.9911087043881266,0.6492355,0.77073723
2024-01-12 01:00:00,0.9923672608296866,0.4482338,0.54024214
2024-01-12 02:00:00,0.9922191139253219,0.56648606,0.6630286
2024-01-12 03:00:00,0.989738091920504,1.0831664,1.1751341
2024-01-12 04:00:00,0.9913745767419441,0.8584464,0.96379817
2024-01-12 05:00:00,0.9940230100870373,0.33703473,0.3987036
2024-01-12 06:00:00,0.9944556293732068,0.21615933,0.25209957
2024-01-12 07:00:00,0.9943566714139029,0.29350126,0.3596834
2024-01-12 08:00:00,0.9924286886950593,0.25176337,0.29950693
2024-01-12 09:00:00,0.9928457603246091,0.2072019,0.26317146
2024-01-12 10:00:00,0.9925586369696635,0.18232706,0.23479521
2024-01-12 11:00:00,0.9910181925013033,0.20167667,0.2526306
2024-01-12 12:00:00,0.9910449443123034,0.2690145,0.34382567
2024-01-12 13:00:00,0.9922717832716795,0.38374695,0.44274575
2024-01-12 14:00:00,0.9943724919771187,0.19848146,0.2564068
2024-01-12 15:00:00,0.9938815219072107,0.20946077,0.2634019
2024-01-12 16:00:00,0.9928689243471208,0.23757221,0.31774855
2024-01-12 17:00:00,0.9932078391454023,0.21787356,0.27815592
2024-01-12 18:00:00,0.9940654287777427,0.33000413,0.4406711
2024-01-12 19:00:00,0.9948370218911603,0.2356133,0.34987915
2024-01-12 20:00:00,0.9931208730338449,0.58500475,0.7122473
2024-01-12 21:00:00,0.9945941410231958,0.41769677,0.51566684
2024-01-12 22:00:00,0.9943727321954762,0.4717477,0.56541646
2024-01-12 23:00:00,0.9943101401268739,0.4258707,0.4951349
2024-01-13 00:00:00,0.9935744607057769,0.49489087,0.5725836
2024-01-13 01:00:00,0.9928434368885484,0.51502603,0.592277
2024-01-13 02:00:00,0.992102831048994,0.5503889,0.63256717
2024-01-13 03:00:00,0.9823762657902034,1.521885,1.6416353
2024-01-13 04:00:00,0.9872957154307017,1.3188848,1.4414113
2024-01-13 05:00:00,0.9896517540243938,0.4963964,0.69769764
2024-01-13 06:00:00,0.989728472326081,0.29078212,0.37570158
2024-01-13 07:00:00,0.9918915470416935,0.50250274,0.59327286
2024-01-13 08:00:00,0.990945703150668,0.18927859,0.23668735
2024-01-13 09:00:00,0.9915832432394387,0.19463292,0.24842155
2024-01-13 10:00:00,0.9916054821106713,0.17709275,0.22215323
2024-01-13 11:00:00,0.990953915958081,0.16879888,0.2119865
2024-01-13 12:00:00,0.9928397754420938,0.2444901,0.30447215
2024-01-13 13:00:00,0.9946289632358732,0.3048945,0.3645221
2024-01-13 14:00:00,0.9952438910050521,0.13799116,0.17758365
2024-01-13 15:00:00,0.994104041637129,0.22572789,0.29490113
2024-01-13 16:00:00,0.9925930740648965,0.38985664,0.5255215
2024-01-13 17:00:00,0.9931191932524448,0.34647703,0.4538817
2024-01-13 18:00:00,0.9941769237332588,0.3511486,0.44645834
2024-01-13 19:00:00,0.9948907776376473,0.19322547,0.25738358
2024-01-13 20:00:00,0.9929139264822809,0.6913757,0.8066094
2024-01-13 21:00:00,0.994605153312427,0.39158168,0.49071077
2024-01-13 22:00:00,0.9941789618599306,0.49306417,0.59781253
2024-01-13 23:00:00,0.99391541323064,0.49486277,0.612276
2024-01-14 00:00:00,0.9940167845597362,0.42190474,0.55913776
2024-01-14 01:00:00,0.99253994179674,0.5084571,0.6470165
2024-01-14 02:00:00,0.9914405136088933,0.5055088,0.61987716
2024-01-14 03:00:00,0.9822946471925557,1.43883,1.5718652
2024-01-14 04:00:00,0.9878681382878783,0.6279506,0.7776552
2024-01-14 05:00:00,0.9915924066722057,0.6715091,0.78281873
2024-01-14 06:00:00,0.9908180709361689,0.3404395,0.41423604
2024-01-14 07:00:00,0.9943923173569016,0.2821369,0.33556527
2024-01-14 08:00:00,0.9946237683582161,0.41218185,0.49209175
2024-01-14 09:00:00,0.9943592036029283,0.28512374,0.34902224
2024-01-14 10:00:00,0.9943684400640527,0.20733611,0.25482255
2024-01-14 11:00:00,0.9925724343299445,0.19972418,0.24946676
2024-01-14 12:00:00,0.9938476084709649,0.28987497,0.35640186
2024-01-14 13:00:00,0.994345610900646,0.45625445,0.5268412
2024-01-14 14:00:00,0.9941797075639037,0.15791143,0.19670814
2024-01-14 15:00:00,0.9927808742535335,0.28868234,0.38033736
2024-01-14 16:00:00,0.9928279920312534,0.31828442,0.41617423
2024-01-14 17:00:00,0.99411422430882,0.20076169,0.26864034
2024-01-14 18:00:00,0.9944495201981255,0.35961905,0.4555321
2024-01-14 19:00:00,0.9930434781221135,0.6449581,0.7784549
2024-01-14 20:00:00,0.9933784642200278,0.37966093,0.4867429
2024-01-14 21:00:00,0.9909496785737821,0.62541455,0.81766874
2024-01-14 22:00:00,0.9904534407395845,0.5312395,0.69847155
2024-01-14 23:00:00,0.9899727061469892,0.5128699,0.6945105
2024-01-15 00:00:00,0.9891891123424544,0.51625645,0.709247
2024-01-15 01:00:00,0.9878894077019301,0.59547937,0.7644203
2024-01-15 02:00:00,0.9868558519000548,0.5871208,0.7531216
2024-01-15 03:00:00,0.9743521775313173,1.435683,1.5933233
2024-01-15 04:00:00,0.98861213576893,0.2919456,0.35512403
2024-01-15 05:00:00,0.989879570153263,0.8329696,0.9566736
2024-01-15 06:00:00,0.990786518782751,0.40337834,0.477018
2024-01-15 07:00:00,0.9932947747309635,0.6973364,0.7732765
2024-01-15 08:00:00,0.9945024677137064,0.23263535,0.27171806
2024-01-15 09:00:00,0.9948485512974667,0.3606708,0.40587258
2024-01-15 10:00:00,0.9955712613052274,0.3006546,0.34077665
2024-01-15 11:00:00,0.9945017519324589,0.30131084,0.34687895
2024-01-15 12:00:00,0.9946580370995505,0.45045078,0.5094359
2024-01-15 13:00:00,0.9941430974551979,0.731038,0.7996914
2024-01-15 14:00:00,0.9944908152991359,0.4340741,0.52343154
2024-01-15 15:00:00,0.9943740746645542,0.4192821,0.55995077
2024-01-15 16:00:00,0.9938947877496814,0.29404286,0.4302987
2024-01-15 17:00:00,0.9920805917249947,0.4343542,0.5790784
2024-01-15 18:00:00,0.9912252954793151,0.46619862,0.68440765
2024-01-15 19:00:00,0.9913118005265452,0.4755105,0.6954152
2024-01-15 20:00:00,0.9906044343288735,0.5156102,0.6962431
2024-01-15 21:00:00,0.989149892109932,0.515984,0.6418146
2024-01-15 22:00:00,0.9871083524502364,0.43613112,0.55790776
2024-01-15 23:00:00,0.9786601143484415,0.6599508,0.83140737
2024-01-16 00:00:00,0.9663254585709398,0.8929167,1.1096213
2024-01-16 01:00:00,0.9567207086907524,0.96635157,1.1992234
2024-01-16 02:00:00,0.9433857922892751,1.1455814,1.3763417
2024-01-16 03:00:00,0.9621822962018639,0.70674443,0.8266658
2024-01-16 04:00:00,0.9739887446852387,0.2699725,0.3492041
2024-01-16 05:00:00,0.9824432223400638,0.785394,0.89687735
2024-01-16 06:00:00,0.9904960305835651,0.35545197,0.429341
2024-01-16 07:00:00,0.9930163783029659,0.4805185,0.56946856
2024-01-16 08:00:00,0.9943200193107876,0.39237064,0.4610491
2024-01-16 09:00:00,0.9939365621924892,0.44255176,0.5153269
2024-01-16 10:00:00,0.9928848787335753,0.4631287,0.53450173
2024-01-16 11:00:00,0.9948678971460678,0.4881261,0.5669306
2024-01-16 12:00:00,0.9939374167723904,0.5531745,0.635025
2024-01-16 13:00:00,0.9943520838291132,0.6960653,0.7834531
2024-01-16 14:00:00,0.9953408177796864,0.39009917,0.49315462
2024-01-16 15:00:00,0.9948263288537578,0.51727045,0.6505718
2024-01-16 16:00:00,0.9937528007904515,0.30822325,0.44099936
2024-01-16 17:00:00,0.9932657290880612,0.36012483,0.52421683
2024-01-16 18:00:00,0.9932413936017509,0.30365044,0.4231721
2024-01-16 19:00:00,0.9905559754040032,0.4880787,0.67447734
2024-01-16 20:00:00,0.9882192949275057,0.6778002,0.90716594
2024-01-16 21:00:00,0.988946691650843,0.5285036,0.6559569
2024-01-16 22:00:00,0.9867033407590012,0.51509094,0.6499605
2024-01-16 23:00:00,0.9817986798493632,0.6400478,0.8060268
2024-01-17 00:00:00,0.9749703406397116,0.8769158,1.0424621
2024-01-17 01:00:00,0.9698650626188656,0.9073232,1.0769087
2024-01-17 02:00:00,0.9568016738735479,1.2514905,1.4319286
2024-01-17 03:00:00,0.9704376705710148,0.70547825,0.86821276
2024-01-17 04:00:00,0.9753408552096574,0.84618276,1.0894883
2024-01-17 05:00:00,0.9882042770403401,0.54729086,0.6583317
2024-01-17 06:00:00,0.9924103766127915,0.48933217,0.5854704
2024-01-17 07:00:00,0.9935654415261834,0.45304257,0.5651645
2024-01-17 08:00:00,0.9949392543019354,0.38168523,0.45128173
2024-01-17 09:00:00,0.9946335878446743,0.41195765,0.4714006
2024-01-17 10:00:00,0.9940774183328099,0.44413823,0.5199981
2024-01-17 11:00:00,0.9949638106191653,0.47105634,0.5447859
2024-01-17 12:00:00,0.9943853388274321,0.62074697,0.72005033
2024-01-17 13:00:00,0.9942438222073453,0.7054268,0.8043173
2024-01-17 14:00:00,0.9955671258648882,0.35290962,0.45472443
2024-01-17 15:00:00,0.9955654491010956,0.41678202,0.53442746
2024-01-17 16:00:00,0.9944357228303194,0.32920888,0.43949693
2024-01-17 17:00:00,0.9937564037447375,0.3229427,0.43607926
2024-01-17 18:00:00,0.9926290028264412,0.41678685,0.52243954
2024-01-17 19:00:00,0.9912613825335586,0.581769,0.6818878
2024-01-17 20:00:00,0.9906230008609166,0.46524417,0.6082761
2024-01-17 21:00:00,0.9874550104768336,0.6950942,0.82718784
2024-01-17 22:00:00,0.9869496044200755,0.6183627,0.74561584
2024-01-17 23:00:00,0.9851574135788883,0.68227285,0.82025874
2024-01-18 00:00:00,0.9836834411537915,0.6511223,0.80825025
2024-01-18 01:00:00,0.9740612401714249,1.0989672,1.2463077
2024-01-18 02:00:00,0.9745456620583017,0.88835174,1.0447451
2024-01-18 03:00:00,0.9781734303383702,0.42471826,0.5701422
2024-01-18 04:00:00,0.9832228175802229,0.30371982,0.3848168
2024-01-18 05:00:00,0.9873180009858012,1.113747,1.2492473
2024-01-18 06:00:00,0.9944390302095818,0.2663378,0.32746348
2024-01-18 07:00:00,0.9945411215026856,0.6467878,0.77746284
2024-01-18 08:00:00,0.9956638848675731,0.19123846,0.2383824
2024-01-18 09:00:00,0.9955022838990422,0.41981596,0.49235812
2024-01-18 10:00:00,0.9948789447209879,0.4299458,0.48688424
2024-01-18 11:00:00,0.9956043266771458,0.46424824,0.518549
